"sq_candidato","Nome.Candidato","Cidade","UF","Cargo","Partido","Resultado_Eleitoral","Genero","Raca","Valor_Receita","Votos","ano"
260000657591,"GERALDO LUIZ FERREIRA DOS SANTOS","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",2136,268,2020
260000657584,"Ricardo Batista Santos","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",2162.5,72,2020
260000914381,"WASHINGTON SANTOS","Aracaju","SE","Vereador","PDT","Suplente","MASC.","PRETA",2164.15,60,2020
260000757239,"Rebeka Silva Magalhães","Aracaju","SE","Vereador","REPUBLICANOS","Suplente","FEM.","PARDA",2191.29,2,2020
260001256113,"Julia Barbosa Vieira Santos","Aracaju","SE","Vereador","PODE","Suplente","FEM.","PARDA",2240,31,2020
260001256124,"Ketry Silva Guimarães Leitão","Aracaju","SE","Vereador","PODE","Suplente","FEM.","PARDA",2240,74,2020
260001256130,"MARIA DAS GRAÇAS DOS SANTOS","Aracaju","SE","Vereador","PODE","Suplente","FEM.","PARDA",2240,13,2020
260001187480,"Lucia Maria Cardoso Santos Souza","Aracaju","SE","Vereador","PMN","Suplente","FEM.","PRETA",2268.83,81,2020
260001037863,"Elisson Santos De Santana","Aracaju","SE","Vereador","PV","Não Eleito","MASC.","PARDA",2287.14,142,2020
260000637561,"ROBSON BEZERRA DOS SANTOS","Aracaju","SE","Vereador","PSDB","Não Eleito","MASC.","PRETA",2295.6,333,2020
260000637555,"Pedro Firmino De Andrade","Aracaju","SE","Vereador","PSDB","Não Eleito","MASC.","BRANCA",2300,234,2020
260001036862,"Karina Garcia Santos Cruz","Aracaju","SE","Vereador","PT","Suplente","FEM.","BRANCA",2307.69,62,2020
260001036863,"Maria Da Silva Bastos Dos Santos","Aracaju","SE","Vereador","PT","Suplente","FEM.","BRANCA",2307.69,41,2020
260001036864,"Marcones Quirino Santos","Aracaju","SE","Vereador","PT","Suplente","MASC.","AMARELA",2307.69,201,2020
260001036874,"Jorge De Jesus Sobral","Aracaju","SE","Vereador","PT","Suplente","MASC.","PRETA",2307.69,85,2020
260001036875,"Maria Edvânia Santana Santos","Aracaju","SE","Vereador","PT","Suplente","FEM.","AMARELA",2307.69,66,2020
260000657613,"Gilvan Alves Santos","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",2333,44,2020
260001074271,"LUCAS SANTOS","Aracaju","SE","Vereador","PCdoB","Suplente","MASC.","PRETA",2363,31,2020
260000657605,"Agnaldo Santos Conceição","Aracaju","SE","Vereador","PSB","Suplente","MASC.","BRANCA",2376,41,2020
260001037757,"Idelania Pereira Da Silva","Aracaju","SE","Vereador","DC","Não Eleito","FEM.","PRETA",2380.75,42,2020
260001037758,"Ana Carla Santos De Souza","Aracaju","SE","Vereador","DC","Não Eleito","FEM.","PARDA",2380.75,73,2020
260001037761,"ALFANINA SANTOS SIMÕES DOS REIS","Aracaju","SE","Vereador","DC","Não Eleito","FEM.","BRANCA",2380.75,14,2020
260000914376,"Bernadete De Oliveira Cardoso","Aracaju","SE","Vereador","PDT","Não Eleito","FEM.","PRETA",2444.15,0,2020
260000657592,"Luiz Carlos Mota Santiago","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",2446,173,2020
260000657606,"Eduardo Melo Torres Filho","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",2521,230,2020
260000657507,"Américo Azevedo De Souza","Aracaju","SE","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",2525,255,2020
260000757461,"Paulo Roberto Da Conceição Santos","Aracaju","SE","Vereador","PL","Não Eleito","MASC.","BRANCA",2560,165,2020
260000657582,"Aristoteles Rolemberg Santana","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",2589,106,2020
260000657599,"Denisson Matos Rocha","Aracaju","SE","Vereador","PSB","Suplente","MASC.","BRANCA",2632,72,2020
260000657594,"VALDEVAN FERNANDO SANTOS","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PRETA",2636,87,2020
260001037751,"Magnovaldo Santos Alves","Aracaju","SE","Vereador","DC","Não Eleito","MASC.","PARDA",2670.75,23,2020
260001264333,"Roosevelt Prado Dos Santos","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",2706,41,2020
260000793279,"ARISTÓTELES JOSÉ DOS SANTOS","Aracaju","SE","Vereador","SOLIDARIEDADE","Suplente","MASC.","PARDA",2707.17,1176,2020
260001256116,"ANTONIO DA LUZ CARVALHO","Aracaju","SE","Vereador","PODE","Suplente","MASC.","BRANCA",2712,416,2020
260000637559,"Carlos Jose Magalhaes De Melo","Aracaju","SE","Vereador","PSDB","Não Eleito","MASC.","BRANCA",2715.8,46,2020
260000657533,"Adriana Batista De Gois","Aracaju","SE","Vereador","CIDADANIA","Suplente","FEM.","PARDA",2734,533,2020
260000793277,"Marcio Vieira Dos Santos","Aracaju","SE","Vereador","SOLIDARIEDADE","Suplente","MASC.","BRANCA",2775.88,342,2020
260000657516,"Marcos Antonio Lima Da Silva","Aracaju","SE","Vereador","CIDADANIA","Suplente","MASC.","PARDA",2824,179,2020
260000914399,"Enezio Luiz Dos Santos","Aracaju","SE","Vereador","PDT","Suplente","MASC.","PRETA",2824.15,627,2020
260001256127,"Janeilma Santos","Aracaju","SE","Vereador","PODE","Suplente","FEM.","PARDA",2825,46,2020
260001137964,"Luzia Izaltina Da Silva Melnikoff","Aracaju","SE","Vereador","PP","Suplente","FEM.","PARDA",2867.93,33,2020
260001256111,"Valdira Santos Souza","Aracaju","SE","Vereador","PODE","Suplente","FEM.","PRETA",2900,176,2020
260001037868,"Divo Rodrigues Dos Santos Filho","Aracaju","SE","Vereador","PV","Não Eleito","MASC.","PARDA",2915.64,36,2020
260000657603,"Michel Da Silva Santos","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PRETA",2969,363,2020
260000757460,"Leonardo Rodrigues Lisboa","Aracaju","SE","Vereador","PL","Não Eleito","MASC.","BRANCA",2970,380,2020
260001265827,"Jeane Braga De Oliveira Melo","Aracaju","SE","Vereador","REPUBLICANOS","Suplente","FEM.","PARDA",2972.31,38,2020
260000637533,"Jose Acácio Ferreira Cardoso","Aracaju","SE","Vereador","PSDB","Não Eleito","MASC.","BRANCA",2972.8,680,2020
260001175627,"Erasmo Evangelista Guimaraes","Aracaju","SE","Vereador","PTB","Não Eleito","MASC.","PARDA",3000,139,2020
260001175634,"Wagner Dos Santos","Aracaju","SE","Vereador","PTB","Não Eleito","MASC.","PARDA",3000,134,2020
260001175645,"ELVES DE MENEZES SANTOS CAVALCANTE","Aracaju","SE","Vereador","PTB","Não Eleito","MASC.","PARDA",3000,505,2020
260001183913,"Oscar Santos Vieira","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","PARDA",3000,60,2020
260001183919,"Djenal Rodrigues Dos Santos","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","PARDA",3000,93,2020
260001183920,"Eric Luis Silva Souza","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","BRANCA",3000,91,2020
260001183922,"Hermmann Cavalcante Lima","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","BRANCA",3000,73,2020
260001183924,"Luiz Fernando Feitoza Goes","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","BRANCA",3000,155,2020
260001183927,"Douglas Heans Santos Nascimento","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","PARDA",3000,165,2020
260001183930,"Jonathas Cabral Souza","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","PARDA",3000,89,2020
260001183933,"Kleverton Costa De Santana","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","PARDA",3000,121,2020
260001183937,"Ramon Thiers Tavares Santos","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","BRANCA",3000,15,2020
260001183942,"Nailton Santos De Souza","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","PRETA",3000,47,2020
260001183944,"Rodrigo Da Paixão Marques Araújo Barbosa","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","PRETA",3000,48,2020
260000637537,"Maria De Fatima Lima Da Silva","Aracaju","SE","Vereador","PSDB","Não Eleito","FEM.","PARDA",3055.4,45,2020
260000657586,"Simone Maria Santana Da Silva Macedo","Aracaju","SE","Vereador","PSB","Suplente","FEM.","BRANCA",3098,46,2020
260001037858,"Márcia Cristina Reis","Aracaju","SE","Vereador","PV","Não Eleito","FEM.","PARDA",3107.14,35,2020
260001037859,"Wedja Da Silva Gustavo","Aracaju","SE","Vereador","PV","Não Eleito","FEM.","PARDA",3107.14,43,2020
260001037861,"CLAUDIA RODRIGUES DA SILVA","Aracaju","SE","Vereador","PV","Não Eleito","FEM.","BRANCA",3107.14,31,2020
260001037866,"Welberson De Almeida Santos","Aracaju","SE","Vereador","PV","Não Eleito","MASC.","PARDA",3107.14,68,2020
260001037871,"JOSÉ PEREIRA DA COSTA","Aracaju","SE","Vereador","PV","Não Eleito","MASC.","PARDA",3107.14,97,2020
260001037860,"José Robério Do Nascimento","Aracaju","SE","Vereador","PV","Não Eleito","MASC.","PARDA",3207.14,27,2020
260001256117,"Adelson Lima Santos","Aracaju","SE","Vereador","PODE","Suplente","MASC.","PARDA",3220,351,2020
260000914374,"Maria Alvani Santos","Aracaju","SE","Vereador","PDT","Não Eleito","FEM.","BRANCA",3224.15,0,2020
260000914400,"Beatriz Cruz Andrade","Aracaju","SE","Vereador","PDT","Suplente","FEM.","BRANCA",3224.15,115,2020
260000637538,"Thiago Oliveira Ribeiro","Aracaju","SE","Vereador","PSDB","Não Eleito","MASC.","PARDA",3224.6,205,2020
260001036871,"José Ednaldo Dos Santos Junior","Aracaju","SE","Vereador","PT","Suplente","MASC.","PRETA",3280,272,2020
260001187044,"Jossimário De Souza Mick","Aracaju","SE","Vereador","PSOL","Não Eleito","MASC.","PRETA",3327.26,0,2020
260000637546,"Niley Crislaine Alves De Souza","Aracaju","SE","Vereador","PSDB","Não Eleito","FEM.","PARDA",3342.9,71,2020
260000637550,"Patricia Dos Santos Gois","Aracaju","SE","Vereador","PSDB","Não Eleito","FEM.","BRANCA",3342.9,27,2020
260000914392,"Genilma Francisca Dos Santos","Aracaju","SE","Vereador","PDT","Suplente","FEM.","PRETA",3364.15,31,2020
260000657511,"Antonio Samarone De Santana","Aracaju","SE","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",3424,519,2020
260000914372,"Renata Melo De Lima","Aracaju","SE","Vereador","PDT","Suplente","FEM.","BRANCA",3424.15,124,2020
260000657615,"Arivaldo Cardoso Das Merces","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",3429,91,2020
260000637557,"Manoel José Soares Da Silva","Aracaju","SE","Vereador","PSDB","Não Eleito","MASC.","PARDA",3455.6,85,2020
260000657607,"Danilton Freire De Argolo","Aracaju","SE","Vereador","PSB","Suplente","MASC.","BRANCA",3495,62,2020
260001074270,"LENILSON DE OLIVEIRA MELO","Aracaju","SE","Vereador","PCdoB","Nulo","MASC.","PARDA",3510,0,2020
260000657524,"NELSON DE FARIAS","Aracaju","SE","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",3609,72,2020
260001187041,"Aline Rosendo Moura","Aracaju","SE","Vereador","PSOL","Não Eleito","FEM.","PARDA",3629.74,0,2020
260001105461,"Ana Lucia Da Silva Santos","Aracaju","SE","Vereador","REDE","Suplente","FEM.","PARDA",3683,18,2020
260001105475,"Deborah Maria Melo Macedo","Aracaju","SE","Vereador","REDE","Suplente","FEM.","PARDA",3683,13,2020
260001105477,"Marilene Da Ressurreição Da Silva","Aracaju","SE","Vereador","REDE","Suplente","FEM.","PRETA",3683,41,2020
260001105483,"Robson Firmino Oliveira","Aracaju","SE","Vereador","REDE","Suplente","MASC.","PARDA",3683,124,2020
260000914389,"EDINEIDE RODRIGUES SOUZA LIMA CRUZ","Aracaju","SE","Vereador","PDT","Suplente","FEM.","PRETA",3724.15,218,2020
260000793290,"Elisvelton Marcolino Dos Santos","Aracaju","SE","Vereador","SOLIDARIEDADE","Suplente","MASC.","PRETA",3735.88,177,2020
260001105482,"Mario Nunes De Souza","Aracaju","SE","Vereador","REDE","Suplente","MASC.","PARDA",3738,51,2020
260001106916,"Leidiane Vasconcelos Lima","Aracaju","SE","Vereador","PSTU","Não Eleito","FEM.","INDÍGENA",3760.23,59,2020
260001187463,"Marcos Antônio Da Conceição","Aracaju","SE","Vereador","PMN","Suplente","MASC.","PARDA",3800,442,2020
260001038803,"Manoel Messias Meneses","Aracaju","SE","Vereador","PSD","Suplente","MASC.","PRETA",3812.57,74,2020
260000793295,"Jose Augusto De Santana","Aracaju","SE","Vereador","SOLIDARIEDADE","Suplente","MASC.","PARDA",3855.88,769,2020
260001256108,"JOSÉ ARLINDO SOUZA SALES FILHO","Aracaju","SE","Vereador","PODE","Suplente","MASC.","PARDA",3880,202,2020
260000793293,"JAILSON FARIAS DOS SANTOS","Aracaju","SE","Vereador","SOLIDARIEDADE","Suplente","MASC.","PARDA",3891.23,1052,2020
260001038795,"MANUEL MESSIAS DOS SANTOS","Aracaju","SE","Vereador","PSD","Suplente","MASC.","PRETA",3892.57,135,2020
260000657509,"Acival Custódio Dória","Aracaju","SE","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",3924,242,2020
260001105469,"Edilson Santos Ribeiro","Aracaju","SE","Vereador","REDE","Suplente","MASC.","PARDA",3933,378,2020
260001105481,"Edmilson Do Nascimento Conceição","Aracaju","SE","Vereador","REDE","Suplente","MASC.","PARDA",3956.75,20,2020
260001256129,"HAROLDO ANTONIO ARAUJO CARDOSO","Aracaju","SE","Vereador","PODE","Suplente","MASC.","BRANCA",3960,491,2020
260001038814,"Jose Mendonça Gonçalves De Oliveira Junior","Aracaju","SE","Vereador","PSD","Suplente","MASC.","BRANCA",3975.86,106,2020
260001137954,"Maria Izabel De Menezes Santos Nunes","Aracaju","SE","Vereador","PP","Suplente","FEM.","BRANCA",3994.15,113,2020
260001187468,"Adriano Bonfim Souza","Aracaju","SE","Vereador","PMN","Suplente","MASC.","PARDA",4000,411,2020
260001187474,"ALEXANDRE SANTANA SANTOS","Aracaju","SE","Vereador","PMN","Suplente","MASC.","PRETA",4000,102,2020
260001187476,"EVANEIDE BARROSO DO NASCIMENTO","Aracaju","SE","Vereador","PMN","Suplente","FEM.","BRANCA",4000,292,2020
260001256110,"EVALDO FERNANDES CAMPOS","Aracaju","SE","Vereador","PODE","Suplente","MASC.","BRANCA",4045,444,2020
260001137953,"EDNA MARTINEZ","Aracaju","SE","Vereador","PP","Suplente","FEM.","BRANCA",4094.15,30,2020
260000757449,"Yuri Andrej Oliveira Mota","Aracaju","SE","Vereador","PL","Não Eleito","MASC.","PARDA",4160,311,2020
260001183912,"LUIZ CARLOS BARRETO","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","PARDA",4200,0,2020
260001038802,"JULIO CESAR SOUZA JUNIOR","Aracaju","SE","Vereador","PSD","Suplente","MASC.","PRETA",4209.86,148,2020
260001038818,"Luiz Gustavo Santos De Oliveira","Aracaju","SE","Vereador","PSD","Suplente","MASC.","PRETA",4209.86,226,2020
260001038819,"JAELSON GOMES MOTA","Aracaju","SE","Vereador","PSD","Suplente","MASC.","BRANCA",4209.86,20,2020
260001037753,"Larissa Bruna Da Silva Santana","Aracaju","SE","Vereador","DC","Não Eleito","FEM.","PARDA",4270.75,17,2020
260001036880,"ARIOCOSVIQUE DA SILVA FORTES","Aracaju","SE","Vereador","PT","Suplente","MASC.","AMARELA",4307.69,206,2020
260001037760,"MIKAELLA SUYANE SANTOS DA CRUZ BIZERRA","Aracaju","SE","Vereador","DC","Não Eleito","FEM.","BRANCA",4380.75,28,2020
260001038798,"Saulo Matheus Enedino Santos","Aracaju","SE","Vereador","PSD","Suplente","MASC.","PARDA",4389.86,178,2020
260001187458,"JEILSON SOUZA SANTOS","Aracaju","SE","Vereador","PMN","Suplente","MASC.","PARDA",4400,204,2020
260001038804,"Marcelo Santos Almeida","Aracaju","SE","Vereador","PSD","Suplente","MASC.","PRETA",4409.86,164,2020
260001264253,"Elnatã Dos Santos","Aracaju","SE","Vereador","PSD","Não Eleito","MASC.","PRETA",4409.86,0,2020
260001256104,"Lenildo Bayer Da Silva","Aracaju","SE","Vereador","PODE","Suplente","MASC.","PARDA",4420,201,2020
260000657597,"Wesley Meireles Alves De Oliveira","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",4451,286,2020
260001074272,"MARCOS VINICIUS MELO SANTOS","Aracaju","SE","Vereador","PCdoB","Suplente","MASC.","PARDA",4532.29,310,2020
260001074290,"Jose Edmilson Leandro","Aracaju","SE","Vereador","PCdoB","Suplente","MASC.","PARDA",4547.29,149,2020
260001074282,"ALEXSANDRO LINO DA CONCEIÇÃO SILVA","Aracaju","SE","Vereador","PCdoB","Não Eleito","MASC.","PARDA",4563,0,2020
260001037862,"Camila Caroline Carlini","Aracaju","SE","Vereador","PV","Não Eleito","FEM.","BRANCA",4607.14,76,2020
260000743277,"Josefa Maria De Jesus Dos Santos","Aracaju","SE","Vereador","PSC","Não Eleito","FEM.","PARDA",4624.83,0,2020
260000743260,"Alexsandro Ricardo Azevedo Silva","Aracaju","SE","Vereador","PSC","Não Eleito","MASC.","PARDA",4625.89,0,2020
260000743264,"Danilo Santos De Matos","Aracaju","SE","Vereador","PSC","Não Eleito","MASC.","PARDA",4625.89,0,2020
260000775929,"Valdomiro Vitorino Dos Santos Neto","Aracaju","SE","Vereador","PROS","Suplente","MASC.","PARDA",4709.82,208,2020
260001074277,"ADAILTON SOARES PEREIRA","Aracaju","SE","Vereador","PCdoB","Suplente","MASC.","PARDA",4713,276,2020
260000914388,"Eduardo Mendonça Cristino Cabral Vieira","Aracaju","SE","Vereador","PDT","Suplente","MASC.","BRANCA",4724.15,537,2020
260000857687,"Geverson Luiz De Jesus Santana","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PARDA",4741.29,203,2020
260000857689,"LENALDO VIEIRA DA SILVA","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PARDA",4741.29,52,2020
260000857690,"Marcos Sergio De Santana","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PARDA",4741.29,16,2020
260000857694,"João Carlos Menezes Santos","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PARDA",4741.29,266,2020
260001074281,"Marcos Sergio Vieira Dos Santos","Aracaju","SE","Vereador","PCdoB","Suplente","MASC.","PRETA",4786.06,276,2020
260001106917,"José Paulo Bispo Dos Santos","Aracaju","SE","Vereador","PSTU","Não Eleito","MASC.","PRETA",4788.73,69,2020
260000657610,"Eduardo Gonçalves Bispo Dos Santos","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",4835,107,2020
260001074279,"Josimar Melo De Santana","Aracaju","SE","Vereador","PCdoB","Suplente","MASC.","BRANCA",4853,386,2020
260001256135,"RODRIGO FERREIRA DOS SANTOS","Aracaju","SE","Vereador","PODE","Suplente","MASC.","PARDA",4910,296,2020
260001187472,"José Roberto Vieira Santos","Aracaju","SE","Vereador","PMN","Suplente","MASC.","PARDA",4980,256,2020
260000743269,"Jailton Santana","Aracaju","SE","Vereador","PSC","Não Eleito","MASC.","PARDA",4984.83,0,2020
260000914599,"Silas Dos Santos","Aracaju","SE","Vereador","PATRIOTA","Suplente","MASC.","PARDA",5000,37,2020
260001175625,"Vanda Rodrigues Lima","Aracaju","SE","Vereador","PTB","Não Eleito","FEM.","PARDA",5000,33,2020
260001175639,"Danielli Heans Santos Nascimento","Aracaju","SE","Vereador","PTB","Não Eleito","FEM.","PARDA",5000,13,2020
260001175643,"Edivaldo Vieira Lima Junior","Aracaju","SE","Vereador","PTB","Não Eleito","MASC.","BRANCA",5000,140,2020
260001175644,"Pablo Ramon Lima De Barros","Aracaju","SE","Vereador","PTB","Não Eleito","MASC.","BRANCA",5000,325,2020
260001175649,"Leidivalda Doroteia Da Silva","Aracaju","SE","Vereador","PTB","Não Eleito","FEM.","PARDA",5000,89,2020
260001175655,"Robespierre Farias Costa","Aracaju","SE","Vereador","PTB","Não Eleito","MASC.","PRETA",5000,190,2020
260001183910,"MARCELO SOARES DA SILVA","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","PARDA",5000,357,2020
260001183915,"MARCOS FABIANO DE CARVALHO LIMA","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","PARDA",5000,78,2020
260001183917,"Alexandre Carvalho Bomfim","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","PARDA",5000,205,2020
260001183925,"Herbert Pereira Santos Dos Anjos","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","PARDA",5000,90,2020
260001183926,"THIAGO ARAUJO SOUZA","Aracaju","SE","Vereador","PSL","Não Eleito","MASC.","BRANCA",5000,129,2020
260001187460,"Edson Salvador Simplicio Junior","Aracaju","SE","Vereador","PMN","Suplente","MASC.","PARDA",5000,92,2020
260001187039,"Carlos Alberto Alves Dos Santos","Aracaju","SE","Vereador","PSOL","Suplente","MASC.","BRANCA",5100.15,26,2020
260000743281,"Jose Neuton Dos Santos","Aracaju","SE","Vereador","PSC","Não Eleito","MASC.","PARDA",5142.83,0,2020
260001105472,"Jose Ernani Moura Souza","Aracaju","SE","Vereador","REDE","Suplente","MASC.","PARDA",5183,158,2020
260001256109,"Rayane Da Silva Rodrigues","Aracaju","SE","Vereador","PODE","Suplente","FEM.","PARDA",5220,164,2020
260001256107,"Jorge Luiz De Jesus Gois","Aracaju","SE","Vereador","PODE","Suplente","MASC.","BRANCA",5279,188,2020
260001105479,"EDUARDO DOS SANTOS SILVA","Aracaju","SE","Vereador","REDE","Suplente","MASC.","PRETA",5285,324,2020
260001247528,"Cledvaldo Santos Barreto","Aracaju","SE","Vereador","AVANTE","Não Eleito","MASC.","PARDA",5300,125,2020
260000637536,"Carolina Regina Da Silva Santos","Aracaju","SE","Vereador","PSDB","Não Eleito","FEM.","PARDA",5304.1,4,2020
260000657583,"Carlos Rubens De Oliveira Juliao","Aracaju","SE","Vereador","PSB","Suplente","MASC.","PARDA",5342,455,2020
260000743270,"Lucas Gomes De Oliveira","Aracaju","SE","Vereador","PSC","Não Eleito","MASC.","PARDA",5432.37,0,2020
260001038801,"Salvador Santana De Matos","Aracaju","SE","Vereador","PSD","Suplente","MASC.","PARDA",5434.86,160,2020
260000743256,"MARCIA DE OLIVEIRA BRITO","Aracaju","SE","Vereador","PSC","Não Eleito","FEM.","PARDA",5624.83,0,2020
260000743280,"Celso Luiz Monteiro Fontes","Aracaju","SE","Vereador","PSC","Não Eleito","MASC.","PARDA",5624.83,0,2020
